Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-08 00:00:00-05:00,133.21641330907664,134.12718536306636,132.12937146971123,134.07821655273438,71297200,0.0,0.0
2021-02-09 00:00:00-05:00,133.79417608953227,135.02812408017564,133.04011336544966,133.19679260253906,76774200,0.0,0.0
2021-02-10 00:00:00-05:00,133.65706590073773,134.15652670809476,131.62008648609935,132.58961486816406,73046600,0.0,0.0
2021-02-11 00:00:00-05:00,133.08910014205082,133.5689705841315,131.00316625607059,132.3350372314453,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,131.57114601186336,132.72673203035987,130.92479369142617,132.57003784179688,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,132.68756527135056,133.1967989667869,130.04339941830557,130.4351348876953,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,128.53525125572466,129.48518916522133,126.79206961510138,128.13372802734375,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.52763882804366,127.31109470718502,124.77466956053536,127.027099609375,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,127.54614927532383,128.00642909202372,126.13593153421607,127.18379211425781,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,125.36228809456085,127.03692572839033,123.00213943488872,123.39386749267578,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,121.20017424260931,124.08915402582353,115.94124359187607,123.2567367553711,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,122.35576270436196,122.96293393818705,119.70181682290355,122.75727844238281,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,122.10114407243823,123.8443257123782,118.04677560357413,118.48746490478516,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,120.05436161448827,122.26761817552682,118.69311278217069,118.75187683105469,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,121.19037427317316,125.28391610304169,120.25023166025078,125.14681243896484,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.75398676437746,126.05757237117307,122.42431045653072,122.53203582763672,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,122.22846685036691,123.10985302794076,119.31989620016851,119.53534698486328,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,119.23173556059412,121.04346885713547,116.16647884745312,117.6452407836914,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.47768289716012,119.41782559806704,115.13821090718523,118.90857696533203,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.42871440428695,118.49726624291924,113.80634050910875,113.95323944091797,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,116.56800681928502,119.53533372838129,116.33297302186078,118.58539581298828,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,119.17298172916317,119.64304928541645,116.97930822801749,117.49835205078125,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,120.00541366304019,120.66155375457802,118.75189006380668,119.43740844726562,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,117.90966772232956,118.66373788163727,116.69531777016583,118.5266342163086,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,118.89879236104339,121.43521792323804,117.92926387065968,121.42542266845703,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,123.10004095769754,124.58860573684278,122.14031528444951,122.97273254394531,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,121.48418312807976,123.25674313985047,119.80954577485848,122.17949676513672,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,120.3383712370296,120.63216908388519,117.8313241711299,118.03697967529297,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,117.41999045112016,118.9183427427712,117.20453973464438,117.50812530517578,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,117.84112430286966,121.30790466995239,117.7725724653111,120.83782958984375,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,120.77906994302474,121.67024380868072,119.61368126250025,120.00540924072266,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,120.27960781745544,120.35795490170756,117.58648843689953,117.60607147216797,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,117.06745614451854,119.14360911976513,116.53862451483529,118.09573364257812,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,117.86069130267391,118.96732327901181,116.46026897888558,118.7029037475586,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,119.13382812372708,120.04459257191542,118.23285893048003,118.87920379638672,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,117.62566893236145,117.90967152587207,116.40152368701725,117.42001342773438,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,119.13381602601893,120.96513251978139,118.64415793094413,119.62347412109375,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,121.10224675861323,121.61148790302033,119.95644110841515,120.45589447021484,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,121.30791046984596,123.55054565089928,120.52445445607012,123.2959213256836,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.88350517152779,124.50047171699698,123.05108785639284,123.59950256347656,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,123.22736282501452,125.27413015621103,122.55163223644253,125.25454711914062,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,126.28278855097741,127.69300590750815,125.86168986591156,127.66362762451172,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,127.11528979421286,130.2882658180175,126.79211354305043,130.2490997314453,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.77900590076266,130.10218208699078,127.92809861104266,128.52548217773438,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,129.7006453418087,131.87472859216342,129.20118449529105,131.64947509765625,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,132.14891620504176,132.20767277981324,128.93676060999385,129.29910278320312,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,131.05212015538135,132.20770626706263,130.87583544323755,131.71804809570312,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,131.52214392770594,131.88448607178265,130.5232374073704,131.38504028320312,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.7485176219143,132.66798420053073,130.58203563927216,132.05101013183594,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,132.22729402668483,132.72673997153393,129.08368205696783,130.35679626464844,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,129.6223037902088,130.98355282558484,128.5842309213411,130.7387237548828,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,130.2882375286129,131.37527924897253,128.69196207746197,129.21099853515625,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,129.42642164716978,132.3251889861631,129.42642164716978,131.541748046875,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,132.0411970528991,132.2664355811857,130.79746137003406,131.9334716796875,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,132.21749238795275,132.6092278860221,131.33611366786397,131.61032104492188,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,131.53192834963426,132.22724927818535,130.32737386489126,130.81703186035156,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,133.6472612939138,134.23485689571066,129.71040662549947,130.71910095214844,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,129.05427915465984,130.79746068058364,128.35897306655968,128.74090576171875,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,129.30889540114953,131.2969208954017,129.10324738175748,129.79855346679688,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,128.47650184085842,128.77029970589498,124.07936647785237,125.20558166503906,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,126.52765546512583,127.75180076750355,125.32310067167653,125.4504165649414,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,125.24476966777024,127.06629870942452,124.50048713627072,127.05651092529297,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,128.36120196951572,128.76339227741778,127.01724957847082,127.7333755493164,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.94857640908702,127.07609358125877,124.39802340579638,124.43726348876953,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,121.15098741607423,123.86829776786942,120.43486897470133,123.51515197753906,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,121.05288982587079,122.26930249143895,119.92476173599708,120.43486785888672,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,122.21043614607242,123.75057376554258,121.8965229842785,122.593017578125,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,123.84868340711706,125.45748946807893,123.45629004204031,125.0258560180664,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,124.40783554882661,124.51574390615052,122.78921767324847,123.86829376220703,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,124.15277016247984,124.57459167076146,122.40662775098662,122.47529602050781,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.81746918950954,122.54398815492571,120.5231722718028,122.31836700439453,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.84808726328852,125.29072454392407,122.72055511635658,124.88851928710938,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,125.38880628218745,125.56538290126355,122.82844904772396,123.04426574707031,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,123.61326129194566,125.50655252258389,123.5445930083176,124.68252563476562,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,125.38881998762746,125.87931730247865,123.91735049591648,124.48632049560547,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,124.54517184587554,124.96699338248618,124.0154419521589,124.43726348876953,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,124.03508059261084,125.21225328568384,122.70094754884467,122.89714050292969,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,123.18162305528226,123.40725168380898,122.18102703466255,122.23988342285156,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,122.70093201022607,122.96579321312745,121.58261584814377,121.91614532470703,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.9161647955954,122.85790447805255,121.6905436393647,122.68132781982422,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,122.30855526649057,122.47532002740456,120.78803366354605,121.19023895263672,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,121.71016152572972,123.76041316652426,121.49434477572169,123.49554443359375,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,123.77020179104235,123.91735023676189,122.45569264031779,123.50534057617188,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,124.19203202817509,126.01666240469469,123.8094505331201,124.3293685913086,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,124.79041711685983,125.32014701212847,124.11353878108089,124.7119369506836,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,124.6040371146966,125.75178904174489,123.54458473598591,123.71134948730469,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,124.12334666714433,125.01604168895804,123.70152514291111,124.92774963378906,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,125.38883528471538,128.05709400174217,124.6531004491023,127.99823760986328,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,127.46850650280223,128.1159567068562,126.9289646660906,127.17420959472656,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.89029331217941,128.4004068461167,126.01663383321781,127.67447662353516,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,127.33116988532254,130.02886409912782,127.18401394706837,129.28330993652344,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,128.22386736954957,129.00863918038294,127.76280569797542,127.97862243652344,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.82165574543255,129.89152347622513,126.75239148294213,129.7836151123047,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,129.61685242173547,131.5297598411162,129.11654319535432,131.43165588378906,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,131.22568871909408,131.76523067139544,130.69595117735614,131.15701293945312,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.89267904406012,132.07906752744276,130.401586145557,130.87246704101562,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.92155015751234,131.34336422043498,130.28390440639663,130.5782012939453,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.8725084917287,132.67750759033626,130.81365210329452,132.21644592285156,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,132.23605611036993,133.89391406741058,131.79461827394496,133.73695373535156,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,133.5799829862064,134.7964030119609,133.28568612868645,134.35496520996094,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,134.00183352943276,134.71794452202494,133.17779920211535,134.65908813476562,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,135.27711209887192,137.3371757221296,135.12997111230965,137.29794311523438,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,137.40581837883465,140.4272223441988,137.40581837883465,139.3187255859375,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,140.8098133882063,142.1341419126618,139.94656146861553,141.8202362060547,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,138.88711868308536,141.31994433988453,137.99442349317962,140.5155487060547,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,140.0348627208468,142.8796980776628,139.9367587560338,142.3499755859375,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,143.42903814831215,143.53694650624914,141.26106658196366,141.75155639648438,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,141.29048015004943,144.6552477130662,140.89809432646857,142.86985778808594,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,145.28309368305997,146.72513498123757,144.8710690533849,146.3131103515625,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,146.40142271729493,147.14696193575338,144.29230728174466,145.65586853027344,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,145.6362410789104,146.91150261100321,143.10531186121412,143.60560607910156,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,141.01581601102788,141.3297366646224,138.97537666834538,139.74053955078125,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,140.73134040588818,144.3021055613893,140.24085060448107,143.3701629638672,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,142.761962071439,143.35055582744278,141.87908640599437,142.63442993164062,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,143.16416942049864,145.3811779928807,143.0366372788164,144.0078125,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,144.74354520106823,145.89128955450275,144.12552325361847,145.7343292236328,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,145.44985192591886,146.98017773264982,144.8906863596189,146.15615844726562,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,146.28367134614484,146.37197088515492,142.7815820012702,143.97837829589844,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,142.05567786255799,144.17459775469044,139.82884959716242,142.22244262695312,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,141.9379302306616,143.76255275057608,141.8300218838929,142.86985778808594,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,141.63383255434462,143.54673968766258,141.36896388402056,143.08567810058594,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,143.57620143090855,144.15497590958597,142.48731327461132,142.75218200683594,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,143.03663799784874,145.22421838984877,142.41861603866508,144.55715942382812,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,144.46890425209818,144.97900298808602,143.49772882837536,144.1549835205078,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,144.184398242406,145.02804141900194,143.3898070466071,144.26287841796875,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,143.7814857794398,144.52814197909717,143.0741209625058,143.57516479492188,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,143.6341015294713,144.12532623715828,142.96604312269145,143.52603149414062,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,143.86990116446182,145.11761617478155,142.74990938091966,143.04464721679688,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,143.48676242099202,144.14500183270835,142.97588444809625,143.3000946044922,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,143.62427568758085,146.43408148324338,143.2804124119522,146.27688598632812,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,146.3554616186366,146.81721395168128,145.66775016228883,146.48318481445312,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,145.93300676651384,148.53650630513908,143.8993445896947,148.4677276611328,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,147.59338379108556,149.01793256406128,146.47339196373346,147.55409240722656,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,147.1709185119843,148.07477013277662,143.58496931962586,143.79129028320312,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,142.48461669078313,145.40249222732663,141.9639197760047,144.12530517578125,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,144.85236570991853,145.89375984628978,144.20394540165282,145.58920288085938,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,145.7070661365483,147.5540757805797,145.2944391930709,147.08250427246094,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,146.82703450199665,148.21229151485676,146.5322967346456,146.99404907226562,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,147.18074371467267,147.681802508009,145.2060257973133,145.75619506835938,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,145.7463887251916,146.5028640435845,144.92111975541536,144.95059204101562,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,144.89163559653989,146.13935055166783,144.25304947287754,145.9919891357422,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,146.38497581234716,150.79617947351582,146.00182110616922,150.4326629638672,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,149.98073328612602,150.11827560641547,148.63476737580575,149.16529846191406,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,150.14776507206977,152.26002558772805,149.66635940047297,149.8333740234375,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,151.1695092434522,152.00459736719287,149.72530718864795,150.953369140625,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,151.06141837778193,151.9161595724596,150.40317906113773,151.59194946289062,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,152.25018823508333,154.49999081703118,151.68036577099878,153.94000244140625,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,154.2249168391998,154.28386141007834,151.27756836735605,152.3877410888672,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,152.76107376547708,153.37018764087068,151.24809318396555,151.36599731445312,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,152.27968426997802,152.75125586894956,146.0902489433872,146.3555145263672,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,147.98635536010983,148.76248377665408,146.13934572293243,146.92530822753906,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,147.71128945509335,148.4186542998016,144.33166075059606,145.52041625976562,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,145.95269151748204,146.8172518520657,143.8011247699999,146.41444396972656,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,145.83478635987686,146.35548332483592,144.6361969334838,146.1786346435547,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,146.20815244313624,146.20815244313624,143.20184416156792,143.49658203125,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,141.27622727741362,142.2979680614232,138.79063148485392,140.4313201904297,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,141.40395977159233,142.06221417722685,140.27414875963487,140.91273498535156,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.9147994023234,143.86004483276702,141.1779624220507,143.2902374267578,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,144.07620306491208,144.4986641155713,143.08393453632246,144.2530517578125,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,143.1035803589877,144.88181133910382,143.00532942454424,144.34146118164062,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.91693075651082,143.39833641093568,141.2958950689208,142.8186798095703,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,140.7358663198503,142.2095403127283,139.2032477658151,139.4193878173828,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.96957504287542,141.914820766156,139.53729488414885,140.32325744628906,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,141.13868054759757,141.8460452955598,138.8004462423343,139.01658630371094,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,139.40957099337092,140.41167363009774,136.6685436232225,140.1464080810547,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,139.27204156530894,139.71415585164613,135.84330226071648,136.69802856445312,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,137.04187484873813,139.7436107509028,136.91415162715586,138.63343811035156,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,137.02223174518275,139.6551891860821,135.94153130840195,139.50782775878906,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,140.5492178228683,141.6888627981477,140.21518860317957,140.77517700195312,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,141.50218617118406,141.6495475850892,140.0579843509609,140.3920135498047,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,139.77308801685626,142.2685030339597,139.321154671985,140.30360412597656,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,140.71622717692813,140.73588036293728,138.56466053407794,139.0264129638672,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,138.76114549498064,138.91832599092527,136.75694051407237,138.4369354248047,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,139.6158725875649,141.35481207051464,139.0263970028741,141.23690795898438,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,141.24676052480717,142.35691820079558,140.99131407556214,142.2979736328125,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.932367093077,144.26287004596045,140.6474633557103,143.97796630859375,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,144.42988344158726,146.55197778080822,143.97796510457943,146.149169921875,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,146.0902268374488,147.12180173428422,145.52040437071122,146.64039611816406,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,146.19829754485934,147.0137323721567,145.2747926804265,146.85653686523438,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,147.06284792510272,147.54423851998152,146.03127309309616,146.0803985595703,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,146.07057189816248,146.74846439340308,145.02917791630992,146.03128051757812,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,146.70919043645577,148.19268383326175,146.3947993904891,146.69937133789062,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,146.73862307496861,147.10212450653455,145.88389701004922,146.23757934570312,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,147.19055278961676,150.48174875924713,147.09230186891733,149.8922882080078,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,144.63620760363108,147.30847127689358,143.84042595662805,147.17092895507812,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,146.37516015268702,147.07269092060733,145.20604281916948,146.34568786621094,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,146.05092273897117,148.90985392123366,146.04108865132204,147.38705444335938,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,147.75059824611543,149.30287044982393,147.1906097561589,148.831298828125,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,148.9196912619551,149.75476431013496,147.99618636903574,148.31057739257812,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,149.44205793804258,149.74705940817344,147.64154940711796,148.84188842773438,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.9697486989551,149.12717360324703,147.73989478329673,148.015380859375,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,147.77925568798562,148.98942783717524,147.64151263858898,148.37942504882812,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,147.60217160362046,147.71039936327392,145.46714672033556,145.5360107421875,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,146.55926059562827,147.02167192728697,145.2998761802244,145.48681640625,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,146.03776158640298,147.97601249787735,145.10307564231454,147.5726318359375,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.94650571936123,149.43217889672766,147.0216531484388,147.5824737548828,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,147.52346185450472,149.0484839457223,146.93312587956004,148.56637573242188,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,148.56636081820668,152.50189355511282,148.55652739099617,151.0162353515625,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,151.23272478015957,156.1127780614929,150.58335812980553,155.32566833496094,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,155.10919286329815,158.42488972086917,154.00724839540393,157.96246337890625,117305600,0.0,0.0
